CustomerID,Recency,Frequency,Monetary,DistinctProducts,TenureDays,AvgBasketValue,IsUK,AcquiredInQ4,CancellationRate,FutureSpend,Repurchase
15436.0,142,1,484.1,124,142,484.1,1,0,0.0,583.65,1
15437.0,170,2,393.45,56,548,196.725,1,0,0.0,0.0,0
15438.0,39,1,156.57999999999998,25,39,156.57999999999998,1,0,0.0,0.0,0
15439.0,312,4,1269.05,49,561,317.2625,1,0,0.0,0.0,0
15440.0,44,2,237.66,25,116,118.83,1,0,0.0,146.02,1
15441.0,304,3,1254.21,45,638,418.07,1,1,0.0,0.0,0
15442.0,156,1,594.0,2,156,594.0,1,0,0.0,0.0,0
15443.0,17,9,2585.44,263,550,287.2711111111111,1,0,0.1,2153.41,1
15445.0,172,2,284.5,12,498,142.25,1,0,0.0,0.0,0
15446.0,284,3,396.75,89,634,132.25,1,1,0.25,0.0,0
15447.0,238,5,492.88,27,533,98.576,1,0,0.16666666666666666,0.0,0
15448.0,220,2,788.81,49,582,394.405,1,0,0.0,0.0,0
15449.0,93,2,647.7,30,169,323.85,1,0,0.3333333333333333,326.82,1
15451.0,342,2,226.86,56,507,113.43,1,0,0.0,0.0,0
15452.0,172,4,1493.63,148,419,373.4075,1,0,0.0,291.48,1
15453.0,0,4,701.2,102,95,175.3,1,0,0.0,535.29,1
15454.0,270,2,303.89,34,526,151.945,1,0,0.0,0.0,0
15455.0,505,1,38.25,2,505,38.25,1,0,0.0,0.0,0
15456.0,191,10,2091.52,128,639,209.152,1,1,0.0,0.0,0
15457.0,170,1,237.07,56,170,237.07,1,0,0.0,0.0,0
15458.0,310,1,208.79999999999998,6,310,208.79999999999998,1,1,0.0,161.64,1
15459.0,325,2,202.82999999999998,6,405,101.41499999999999,1,0,0.0,0.0,0
15460.0,262,1,214.26,53,262,214.26,1,1,0.0,0.0,0
15461.0,368,2,429.7,1,539,214.85,1,0,0.3333333333333333,0.0,0
15462.0,2,4,737.05,32,353,184.2625,1,0,0.0,0.0,0
15464.0,246,1,1044.65,155,246,1044.65,1,0,0.0,0.0,0
15465.0,46,29,10737.91,94,637,370.2727586206897,1,1,0.17142857142857143,1362.49,1
15466.0,297,3,1225.93,172,644,408.6433333333334,1,1,0.0,334.53,1
15467.0,53,2,402.56,36,60,201.28,1,0,0.0,122.32,1
15468.0,300,1,962.97,56,300,962.97,1,1,0.6666666666666666,467.51,1
15469.0,28,2,640.0,30,346,320.0,1,0,0.5,234.25,1
15470.0,483,1,63.419999999999995,4,483,63.419999999999995,1,0,0.0,0.0,0
15471.0,288,2,837.53,67,458,418.765,1,0,0.0,454.48,1
15472.0,21,1,371.56,76,21,371.56,1,0,0.0,0.0,0
15473.0,352,1,274.8,3,352,274.8,1,0,0.0,1771.2,1
15474.0,503,1,150.35,19,503,150.35,1,0,0.0,0.0,0
15476.0,288,4,2209.98,67,350,552.495,1,0,0.2,0.0,0
15477.0,557,1,368.4,2,557,368.4,1,0,0.0,0.0,0
15478.0,483,1,541.06,23,483,541.06,1,0,0.0,1399.92,1
15479.0,641,1,147.4,9,641,147.4,1,1,0.0,0.0,0
15480.0,24,3,3592.25,198,584,1197.4166666666667,0,0,0.0,0.0,0
15481.0,309,1,1993.34,38,309,1993.34,0,1,0.0,0.0,0
15482.0,73,11,5465.9,46,645,496.9,1,1,0.0,8911.46,1
15483.0,69,10,810.68,215,592,81.068,1,0,0.0,0.0,0
15484.0,448,2,1061.69,53,642,530.845,1,1,0.0,2916.16,1
15485.0,244,6,3514.55,56,646,585.7583333333333,1,1,0.14285714285714285,1296.37,1
15486.0,435,1,102.0,1,435,102.0,1,0,0.0,0.0,0
15487.0,587,1,231.32,14,587,231.32,1,0,0.0,0.0,0
15488.0,0,5,431.92,10,491,86.384,1,0,0.0,0.0,0
15489.0,119,6,1633.5900000000001,66,601,272.26500000000004,1,0,0.3333333333333333,786.02,1
15490.0,338,1,210.85,22,338,210.85,1,1,0.5,0.0,0
15491.0,3,6,3100.09,108,143,516.6816666666667,1,0,0.14285714285714285,0.0,0
15493.0,57,7,3446.73,241,562,492.39,1,0,0.2222222222222222,666.46,1
15494.0,29,4,3541.9,275,637,885.475,1,1,0.0,160.7,1
15495.0,287,1,246.5,20,287,246.5,1,1,0.0,0.0,0
15496.0,539,1,146.14000000000001,22,539,146.14000000000001,1,0,0.0,0.0,0
15497.0,227,8,8365.789999999999,65,629,1045.7237499999999,1,1,0.2,291.6,1
15498.0,28,36,20782.83,537,631,577.3008333333333,1,1,0.07692307692307693,4190.03,1
15499.0,631,1,158.65,40,631,158.65,1,1,0.0,0.0,0
15501.0,312,2,399.95,64,323,199.975,1,1,0.0,0.0,0
15502.0,31,7,8574.47,216,462,1224.9242857142856,1,0,0.5333333333333333,968.45,1
15503.0,270,2,257.3,112,634,128.65,1,1,0.0,0.0,0
15504.0,428,3,338.62,32,573,112.87333333333333,1,0,0.25,52.83,1
15505.0,21,3,2091.14,36,63,697.0466666666666,1,0,0.0,1519.82,1
15506.0,46,4,1267.02,114,385,316.755,1,0,0.0,763.31,1
15507.0,79,1,475.86,41,79,475.86,1,0,0.0,0.0,0
15508.0,97,6,1000.27,78,143,166.71166666666667,1,0,0.0,0.0,0
15509.0,288,1,152.41,26,288,152.41,1,1,0.0,0.0,0
15510.0,238,1,250.0,1,238,250.0,1,0,0.0,0.0,0
15512.0,63,4,331.58,29,584,82.895,1,0,0.0,0.0,0
15513.0,2,33,23030.97,258,603,697.9081818181819,1,0,0.10810810810810811,3406.08,1
15514.0,133,13,4866.5,128,643,374.34615384615387,1,1,0.13333333333333333,1521.78,1
15515.0,295,1,171.81,7,295,171.81,1,1,0.0,0.0,0
15517.0,141,1,267.03,27,141,267.03,1,0,0.0,0.0,0
15518.0,32,14,3872.3,241,627,276.59285714285716,1,1,0.3333333333333333,317.69,1
15519.0,291,2,344.61,34,354,172.305,1,0,0.0,0.0,0
15521.0,2,15,6414.22,182,611,427.61466666666666,1,0,0.25,673.42,1
15523.0,296,15,16847.18,63,645,1123.1453333333334,1,1,0.11764705882352941,412.01000000000005,1
15524.0,514,1,151.4,8,514,151.4,1,0,0.0,440.0,1
15525.0,281,2,430.78,66,290,215.39,1,1,0.0,456.94,1
15527.0,52,20,4456.3,169,632,222.815,1,1,0.25925925925925924,1097.74,1
15528.0,162,1,229.33,26,162,229.33,1,0,0.0,0.0,0
15529.0,50,9,3205.74,332,302,356.1933333333333,1,1,0.0,1575.37,1
15530.0,57,4,1475.06,98,420,368.765,1,0,0.0,333.62,1
15532.0,39,9,3366.96,385,457,374.1066666666667,1,0,0.18181818181818182,350.24,1
15534.0,633,1,162.25,8,633,162.25,1,1,0.0,0.0,0
15535.0,81,6,1044.3700000000001,88,357,174.0616666666667,1,0,0.4,0.0,0
15536.0,317,1,259.09,16,317,259.09,1,1,0.0,0.0,0
15537.0,71,1,110.92,24,71,110.92,1,0,0.0,0.0,0
15538.0,445,6,3358.3999999999996,3,571,559.7333333333332,1,0,0.45454545454545453,0.0,0
15540.0,283,1,247.38,16,283,247.38,1,1,0.0,213.3,1
15541.0,22,1,85.13000000000001,29,22,85.13000000000001,1,0,0.0,0.0,0
15542.0,420,3,855.71,212,645,285.2366666666667,1,1,0.25,0.0,0
15543.0,196,2,242.26,50,367,121.13,1,0,0.0,0.0,0
15544.0,27,18,7033.55,154,588,390.7527777777778,1,0,0.21739130434782608,774.34,1
15545.0,279,1,135.32999999999998,31,279,135.32999999999998,1,1,0.0,153.64000000000001,1
15546.0,514,2,1079.1000000000001,6,514,539.5500000000001,1,0,0.3333333333333333,0.0,0
15547.0,18,20,7837.21,472,641,391.8605,1,1,0.09090909090909091,2165.44,1
15548.0,503,1,158.09,23,503,158.09,1,0,0.0,0.0,0
15549.0,65,7,2272.58,129,605,324.6542857142857,1,0,0.125,57.83,1
15550.0,14,11,2068.7000000000003,160,644,188.0636363636364,1,1,0.15384615384615385,142.35,1
15551.0,302,6,1243.75,95,458,207.29166666666666,1,0,0.25,436.06,1
15552.0,125,2,252.52,29,531,126.26,1,0,0.0,0.0,0
15554.0,185,1,217.2,14,185,217.2,1,0,0.0,0.0,0
15555.0,11,30,9250.29,549,641,308.343,1,1,0.21052631578947367,1983.49,1
15558.0,547,1,202.68,23,547,202.68,1,0,0.5,0.0,0
15559.0,476,1,1109.4,62,476,1109.4,1,0,0.0,0.0,0
15560.0,305,2,153.52,10,305,76.76,1,1,0.0,0.0,0
15561.0,57,7,1583.47,55,571,226.21,1,0,0.125,350.92,1
15562.0,259,3,671.4300000000001,32,634,223.81000000000003,1,1,0.0,0.0,0
15563.0,108,5,2194.64,151,588,438.928,1,0,0.16666666666666666,625.8199999999999,1
15564.0,371,2,70.74000000000001,4,584,35.370000000000005,1,0,0.0,0.0,0
15566.0,300,2,227.87,9,632,113.935,1,1,0.0,0.0,0
15569.0,11,10,3583.45,123,557,358.34499999999997,1,0,0.0,0.0,0
15570.0,49,22,7397.65,405,529,336.2568181818182,1,0,0.08333333333333333,1338.84,1
15571.0,294,10,3241.92,410,641,324.192,1,1,0.0,650.4300000000001,1
15572.0,17,7,2984.57,204,512,426.3671428571429,1,0,0.0,980.63,1
15573.0,526,3,597.23,104,637,199.07666666666668,1,1,0.0,583.24,1
15574.0,85,6,1101.44,191,372,183.57333333333335,1,0,0.14285714285714285,0.0,0
15575.0,527,1,30.1,3,527,30.1,1,0,0.0,0.0,0
15577.0,59,5,396.03000000000003,58,634,79.206,1,1,0.0,0.0,0
15578.0,70,1,127.1,13,70,127.1,1,0,0.0,0.0,0
15579.0,221,4,1118.38,125,340,279.595,1,1,0.3333333333333333,132.25,1
15580.0,284,8,1375.39,150,578,171.92375,1,0,0.42857142857142855,0.0,0
15581.0,64,34,4505.16,541,645,132.50470588235294,1,1,0.08108108108108109,0.0,0
15582.0,8,2,541.51,33,128,270.755,1,0,0.0,141.4,1
15583.0,284,1,95.96,37,284,95.96,1,1,0.0,0.0,0
15584.0,70,3,697.74,125,578,232.58,1,0,0.0,570.46,1
15585.0,84,1,455.3,31,84,455.3,1,0,0.0,0.0,0
15586.0,500,3,1139.1,30,608,379.7,1,0,0.25,0.0,0
15587.0,50,5,1065.24,3,399,213.048,1,0,0.0,456.84000000000003,1
15588.0,585,1,579.6,4,585,579.6,1,0,0.0,0.0,0
15589.0,163,3,478.53000000000003,28,218,159.51000000000002,1,0,0.25,0.0,0
15590.0,290,5,1496.6,75,514,299.32,1,0,0.0,0.0,0
15591.0,490,3,217.9,6,581,72.63333333333334,1,0,0.0,0.0,0
15594.0,1,2,788.22,43,142,394.11,1,0,0.3333333333333333,983.5600000000001,1
15595.0,395,1,357.6,4,395,357.6,1,0,0.0,0.0,0
15596.0,8,9,2727.72,82,407,303.08,1,0,0.4375,0.0,0
15597.0,483,1,238.8,15,483,238.8,1,0,0.0,324.57,1
15598.0,335,1,307.34,22,335,307.34,1,1,0.0,240.68,1
15599.0,112,2,937.15,58,353,468.575,1,0,0.0,312.90999999999997,1
15600.0,336,4,1199.31,55,501,299.8275,1,0,0.2,0.0,0
15601.0,30,27,13000.64,286,646,481.50518518518516,1,1,0.12903225806451613,1191.1,1
15602.0,108,12,2383.04,53,645,198.58666666666667,1,1,0.4,754.92,1
15603.0,556,1,40.0,2,556,40.0,1,0,0.5,48.480000000000004,1
15605.0,160,7,1233.9,59,602,176.27142857142857,1,0,0.125,508.05,1
15606.0,27,16,4750.21,78,555,296.888125,1,0,0.0,480.78000000000003,1
15607.0,244,9,1708.97,95,608,189.88555555555556,1,0,0.25,0.0,0
15608.0,28,2,977.98,57,323,488.99,1,1,0.0,808.0,1
15609.0,92,1,298.48,16,92,298.48,1,0,0.5,0.0,0
15611.0,11,20,2337.9700000000003,36,591,116.89850000000001,1,0,0.2,638.3100000000001,1
15613.0,518,1,433.71999999999997,27,518,433.71999999999997,1,0,0.0,0.0,0
15614.0,345,4,3147.36,73,534,786.84,1,0,0.42857142857142855,0.0,0
15615.0,13,43,18342.08,268,645,426.56000000000006,1,1,0.14,3031.89,1
15616.0,346,1,317.11,13,346,317.11,1,0,0.0,0.0,0
15617.0,304,3,828.5500000000001,41,415,276.18333333333334,1,0,0.0,0.0,0
15618.0,0,3,419.03999999999996,21,44,139.67999999999998,1,0,0.0,357.81,1
15620.0,128,3,1264.19,84,317,421.3966666666667,1,1,0.5,678.17,1
15622.0,105,13,6745.05,296,553,518.85,1,0,0.4583333333333333,1107.56,1
15623.0,49,8,2437.05,91,637,304.63125,1,1,0.0,0.0,0
15624.0,24,4,588.13,26,164,147.0325,1,0,0.0,0.0,0
15625.0,11,9,3236.4,106,450,359.6,1,0,0.35714285714285715,0.0,0
15626.0,237,2,673.6,50,329,336.8,1,1,0.3333333333333333,393.92,1
15627.0,365,2,566.9,23,430,283.45,1,0,0.0,0.0,0
15628.0,6,13,4088.2400000000002,113,634,314.48,1,1,0.23529411764705882,1244.84,1
15629.0,358,4,2240.9,39,440,560.225,1,0,0.0,0.0,0
15630.0,112,2,691.91,41,552,345.955,1,0,0.3333333333333333,789.49,1
15631.0,550,1,596.67,39,550,596.67,1,0,0.0,0.0,0
15632.0,29,6,2351.84,76,182,391.97333333333336,1,0,0.14285714285714285,933.47,1
15633.0,417,13,4335.96,77,639,333.5353846153846,1,1,0.2777777777777778,0.0,0
15634.0,291,1,311.1,19,291,311.1,1,1,0.0,243.55,1
15635.0,303,1,100.35,2,303,100.35,1,1,0.0,0.0,0
15636.0,190,3,1026.52,28,477,342.17333333333335,1,0,0.0,418.06,1
15637.0,321,4,574.23,23,632,143.5575,1,1,0.0,223.36,1
15638.0,286,6,2265.2,20,518,377.5333333333333,1,0,0.3333333333333333,0.0,0
15639.0,42,3,1065.08,61,513,355.02666666666664,1,0,0.4,0.0,0
15640.0,29,25,19880.14,260,633,795.2056,1,1,0.16666666666666666,3579.37,1
15641.0,13,12,5345.55,249,641,445.46250000000003,1,1,0.0,0.0,0
15642.0,637,1,105.78000000000002,6,637,105.78000000000002,1,1,0.0,0.0,0
15643.0,99,3,664.0,31,190,221.33333333333334,1,0,0.5,0.0,0
15644.0,74,4,803.54,166,169,200.885,1,0,0.0,0.0,0
15645.0,322,2,443.16,16,333,221.58,1,1,0.3333333333333333,611.59,1
15646.0,65,5,784.8100000000001,65,318,156.96200000000002,1,1,0.16666666666666666,0.0,0
15647.0,323,1,169.0,11,323,169.0,1,1,0.0,0.0,0
15648.0,112,2,639.5,23,175,319.75,1,0,0.5,0.0,0
15649.0,244,4,1660.35,8,295,415.0875,1,1,0.0,0.0,0
15650.0,429,2,553.88,33,536,276.94,1,0,0.3333333333333333,0.0,0
15651.0,168,3,840.08,44,504,280.0266666666667,1,0,0.0,418.98,1
15652.0,295,4,1068.2,76,393,267.05,1,0,0.2,337.74,1
15653.0,0,2,877.4399999999999,4,23,438.71999999999997,1,0,0.0,0.0,0
15655.0,151,1,560.67,34,151,560.67,1,0,0.5,0.0,0
15656.0,86,3,563.63,34,192,187.87666666666667,1,0,0.0,184.87,1
15658.0,98,8,2117.27,79,644,264.65875,1,1,0.38461538461538464,0.0,0
15659.0,294,2,226.04,8,561,113.02,1,0,0.0,306.45,1
15660.0,43,12,1887.17,57,580,157.26416666666668,1,0,0.2,716.52,1
15661.0,225,8,1215.95,27,486,151.99375,1,0,0.0,0.0,0
15662.0,569,2,283.73,12,646,141.865,1,1,0.0,0.0,0
15663.0,14,1,138.14,9,14,138.14,1,0,0.0,0.0,0
15664.0,357,3,845.1,45,557,281.7,1,0,0.4,386.43,1
15665.0,76,5,3987.07,163,543,797.414,1,0,0.0,0.0,0
15666.0,380,2,632.9399999999999,62,403,316.46999999999997,1,0,0.0,0.0,0
15668.0,125,1,76.32000000000001,1,125,76.32000000000001,1,0,0.0,0.0,0
15669.0,11,3,565.54,29,171,188.51333333333332,1,0,0.25,118.8,1
15670.0,204,2,325.2,19,464,162.6,1,0,0.3333333333333333,0.0,0
15671.0,2,5,1972.89,47,178,394.57800000000003,1,0,0.375,684.24,1
15672.0,633,1,45.300000000000004,3,633,45.300000000000004,1,1,0.0,0.0,0
15673.0,64,8,5492.79,153,563,686.59875,1,0,0.1111111111111111,711.53,1
15674.0,123,11,5546.58,218,639,504.23454545454547,1,1,0.26666666666666666,1066.94,1
15675.0,63,3,443.74,28,312,147.91333333333333,1,1,0.0,98.30000000000001,1
15676.0,191,1,897.8,61,191,897.8,1,0,0.5,2537.96,1
15677.0,329,2,648.4,32,371,324.2,1,0,0.0,657.23,1
15678.0,303,2,1473.24,67,430,736.62,1,0,0.0,352.7,1
15679.0,62,2,260.26,18,90,130.13,1,0,0.0,521.02,1
15680.0,274,8,3173.9,128,645,396.7375,1,1,0.2,854.79,1
15681.0,91,12,2266.76,40,472,188.89666666666668,1,0,0.07692307692307693,722.94,1
15682.0,507,2,318.24,25,595,159.12,1,0,0.3333333333333333,0.0,0
15683.0,25,2,524.54,25,381,262.27,1,0,0.0,0.0,0
15684.0,455,3,173.95,9,643,57.98333333333333,1,1,0.5,0.0,0
15685.0,358,1,55.980000000000004,17,358,55.980000000000004,1,0,0.0,0.0,0
15686.0,328,1,90.0,1,328,90.0,1,1,0.0,0.0,0
15687.0,94,5,1679.45,69,238,335.89,1,0,0.2857142857142857,1313.65,1
15688.0,326,1,190.57,26,326,190.57,1,1,0.0,0.0,0
15689.0,27,3,521.03,20,525,173.67666666666665,1,0,0.0,0.0,0
15690.0,8,1,111.0,8,8,111.0,1,0,0.0,128.76,1
15691.0,160,4,571.3,12,641,142.825,1,1,0.2,0.0,0
15693.0,567,1,37.5,1,567,37.5,1,0,0.0,0.0,0
15694.0,84,18,6789.86,45,640,377.21444444444444,1,1,0.21739130434782608,2766.8199999999997,1
15695.0,174,4,1131.04,55,589,282.76,1,0,0.0,0.0,0
15696.0,128,11,2800.06,116,592,254.55090909090907,1,0,0.3888888888888889,1081.16,1
15697.0,597,1,246.75,14,597,246.75,1,0,0.0,0.0,0
15698.0,532,1,46.2,2,532,46.2,1,0,0.0,0.0,0
15700.0,80,2,696.68,85,81,348.34,1,0,0.3333333333333333,0.0,0
15701.0,18,1,853.9,119,18,853.9,1,0,0.0,675.1,1
15702.0,384,2,140.39000000000001,30,590,70.19500000000001,0,0,0.0,0.0,0
15703.0,172,1,211.5,5,172,211.5,1,0,0.0,0.0,0
15704.0,48,6,3734.6600000000003,129,491,622.4433333333334,1,0,0.14285714285714285,0.0,0
15705.0,109,1,143.1,6,109,143.1,1,0,0.0,0.0,0
15706.0,24,1,450.05,29,24,450.05,1,0,0.5,610.51,1
15708.0,46,8,3241.2400000000002,114,333,405.15500000000003,1,1,0.38461538461538464,645.91,1
15709.0,191,2,327.85,26,497,163.925,1,0,0.0,0.0,0
15710.0,325,1,898.87,110,325,898.87,1,1,0.0,0.0,0
15711.0,464,2,420.25,25,592,210.125,1,0,0.0,0.0,0
15712.0,17,10,3166.36,79,646,316.636,1,1,0.09090909090909091,306.05,1
15713.0,51,4,839.64,48,631,209.91,1,1,0.3333333333333333,0.0,0
15714.0,361,3,453.93,14,463,151.31,1,0,0.0,330.03000000000003,1
15715.0,463,5,658.02,33,527,131.60399999999998,1,0,0.0,0.0,0
15716.0,53,11,2482.7400000000002,187,640,225.70363636363638,1,1,0.0,0.0,0
15717.0,142,5,607.0,17,500,121.4,1,0,0.0,0.0,0
15718.0,448,1,293.79,18,448,293.79,1,0,0.0,0.0,0
15719.0,7,29,9226.22,414,646,318.1455172413793,1,1,0.21621621621621623,968.1,1
15720.0,458,1,140.49,25,458,140.49,1,0,0.0,598.73,1
15722.0,16,9,4436.24,84,548,492.91555555555556,1,0,0.3076923076923077,797.7600000000001,1
15723.0,272,4,930.7,108,482,232.675,1,0,0.0,0.0,0
15724.0,109,3,310.85,17,308,103.61666666666667,1,1,0.4,0.0,0
15726.0,298,1,321.91,23,298,321.91,1,1,0.0,0.0,0
15727.0,15,14,8802.04,407,592,628.7171428571429,1,0,0.0,569.67,1
15728.0,287,2,544.6,10,352,272.3,1,0,0.0,0.0,0
15729.0,120,3,192.55,10,311,64.18333333333334,1,1,0.4,0.0,0
15730.0,0,4,1382.92,81,339,345.73,1,1,0.3333333333333333,343.66,1
15731.0,461,1,125.3,8,461,125.3,1,0,0.0,0.0,0
15732.0,120,10,1543.97,53,581,154.397,1,0,0.16666666666666666,0.0,0
15733.0,190,1,162.3,10,190,162.3,1,0,0.0,0.0,0
15734.0,22,4,2263.3,36,455,565.825,1,0,0.0,0.0,0
15735.0,329,1,327.68,19,329,327.68,1,1,0.0,0.0,0
15736.0,343,2,1767.12,95,343,883.56,1,0,0.3333333333333333,0.0,0
15737.0,55,5,880.9300000000001,43,150,176.186,1,0,0.375,307.19,1
15738.0,4,38,12084.35,70,637,318.0092105263158,1,1,0.09523809523809523,958.97,1
15741.0,366,2,208.62,11,526,104.31,1,0,0.0,0.0,0
15742.0,527,1,156.87,41,527,156.87,1,0,0.0,0.0,0
15743.0,21,2,434.05,31,92,217.025,1,0,0.0,341.91,1
15745.0,144,1,302.85,18,144,302.85,1,0,0.0,791.74,1
15746.0,42,1,196.88,28,42,196.88,1,0,0.5,0.0,0
15747.0,28,8,2078.54,95,598,259.8175,1,0,0.1111111111111111,421.27,1
15748.0,357,2,465.45000000000005,16,357,232.72500000000002,1,0,0.0,144.36,1
15749.0,143,3,44534.3,5,240,14844.766666666668,1,0,0.25,0.0,0
15750.0,78,14,5098.12,327,646,364.15142857142854,1,1,0.3,1354.8700000000001,1
15751.0,368,11,1380.44,90,641,125.49454545454546,1,1,0.21428571428571427,0.0,0
15752.0,1,8,3391.68,332,365,423.96,1,0,0.1111111111111111,533.23,1
15753.0,212,1,79.2,1,212,79.2,1,0,0.0,0.0,0
15754.0,154,7,2670.84,96,563,381.54857142857145,1,0,0.2222222222222222,366.77,1
15755.0,16,14,4773.7,230,643,340.9785714285714,1,1,0.06666666666666667,1219.42,1
15756.0,60,3,359.89,118,157,119.96333333333332,1,0,0.0,168.12,1
15757.0,125,5,2487.3,140,455,497.46000000000004,1,0,0.0,453.06,1
15759.0,126,7,830.9300000000001,10,645,118.70428571428572,1,1,0.3,0.0,0
15761.0,350,1,143.05,5,350,143.05,1,0,0.0,0.0,0
15764.0,15,7,4499.73,187,386,642.8185714285713,1,0,0.36363636363636365,3.35,1
15765.0,574,1,370.63,25,574,370.63,1,0,0.0,0.0,0
15766.0,364,2,516.0,15,590,258.0,1,0,0.3333333333333333,315.06,1
15768.0,23,34,15308.89,437,644,450.2614705882353,1,1,0.02857142857142857,0.0,0
15769.0,9,39,74223.52,19,636,1903.1671794871795,1,1,0.025,14389.0,1
15770.0,520,1,321.45,18,520,321.45,1,0,0.0,0.0,0
15771.0,512,3,1006.54,26,601,335.5133333333333,1,0,0.0,0.0,0
15772.0,326,1,280.88,16,326,280.88,1,1,0.0,0.0,0
15773.0,317,1,138.84,37,317,138.84,1,1,0.0,635.6800000000001,1
15774.0,326,5,1016.29,68,564,203.25799999999998,1,0,0.0,270.8,1
15775.0,153,2,150.5,9,539,75.25,1,0,0.0,0.0,0
15776.0,41,1,241.62,18,41,241.62,1,0,0.0,0.0,0
15777.0,149,7,1762.61,29,476,251.80142857142854,1,0,0.2222222222222222,0.0,0
15778.0,339,1,307.95,17,339,307.95,1,1,0.0,0.0,0
15779.0,371,2,124.08000000000001,8,440,62.040000000000006,1,0,0.0,0.0,0
15780.0,91,3,475.28000000000003,26,265,158.42666666666668,1,1,0.0,0.0,0
15781.0,45,2,211.3,11,213,105.65,1,0,0.3333333333333333,134.16,1
15782.0,338,1,1399.36,18,338,1399.36,1,1,0.5,2614.7400000000002,1
15784.0,375,2,848.3299999999999,33,580,424.16499999999996,1,0,0.0,0.0,0
15785.0,65,15,5306.79,88,632,353.786,1,1,0.375,663.14,1
15786.0,22,3,6730.26,267,444,2243.42,1,0,0.5,1771.36,1
15788.0,416,1,221.82999999999998,14,416,221.82999999999998,1,0,0.5,0.0,0
15789.0,266,6,1962.01,110,531,327.00166666666667,1,0,0.14285714285714285,0.0,0
15791.0,112,4,3218.89,112,549,804.7225,1,0,0.5,389.45000000000005,1
15792.0,307,2,933.84,57,526,466.92,1,0,0.0,0.0,0
15793.0,176,6,1740.6,9,646,290.09999999999997,1,1,0.0,658.97,1
15794.0,644,2,777.0,15,645,388.5,1,1,0.0,0.0,0
15795.0,57,8,1979.8700000000001,111,598,247.48375000000001,1,0,0.0,0.0,0
15796.0,17,14,4034.79,132,526,288.19928571428574,1,0,0.2222222222222222,688.19,1
15797.0,21,5,2806.08,11,589,561.216,1,0,0.0,0.0,0
15798.0,400,3,1535.37,73,589,511.78999999999996,1,0,0.0,0.0,0
15799.0,93,3,1018.4399999999999,91,326,339.47999999999996,1,1,0.0,402.90000000000003,1
15800.0,15,7,1227.07,198,526,175.29571428571427,1,0,0.0,0.0,0
15801.0,17,1,137.22,9,17,137.22,1,0,0.0,926.73,1
15803.0,353,3,1513.84,42,584,504.6133333333333,1,0,0.0,415.82000000000005,1
15804.0,2,5,2554.84,130,106,510.968,1,0,0.2857142857142857,1322.5,1
15805.0,14,24,8209.25,278,637,342.0520833333333,1,1,0.2727272727272727,1939.68,1
15806.0,65,2,521.88,19,184,260.94,1,0,0.0,262.7,1
15807.0,316,2,913.62,40,574,456.81,1,0,0.3333333333333333,903.9,1
15808.0,214,21,17180.25,348,646,818.1071428571429,1,1,0.125,0.0,0
15809.0,92,6,1157.88,45,443,192.98000000000002,1,0,0.14285714285714285,116.56,1
15810.0,78,7,2968.25,87,581,424.0357142857143,1,0,0.3,30.79,1
15811.0,13,6,2947.73,180,296,491.28833333333336,1,1,0.25,444.82,1
15812.0,15,12,5201.47,87,632,433.4558333333334,1,1,0.07692307692307693,0.0,0
15813.0,115,2,1303.9099999999999,40,147,651.9549999999999,1,0,0.0,0.0,0
15814.0,301,2,689.11,23,511,344.555,1,0,0.0,1945.33,1
15815.0,48,4,1874.7,24,167,468.675,1,0,0.0,225.9,1
15816.0,450,2,144.14999999999998,11,450,72.07499999999999,1,0,0.3333333333333333,0.0,0
15817.0,328,3,2766.4,133,451,922.1333333333333,1,0,0.0,0.0,0
15818.0,496,1,340.5,11,496,340.5,1,0,0.0,0.0,0
15819.0,39,9,3614.81,171,539,401.6455555555556,1,0,0.1,319.98,1
15820.0,227,1,206.98,17,227,206.98,1,0,0.0,0.0,0
15822.0,267,5,1394.79,34,641,278.95799999999997,1,1,0.2857142857142857,445.27,1
15823.0,637,2,3867.17,154,639,1933.585,1,1,0.6,0.0,0
15824.0,361,2,890.94,24,440,445.47,1,0,0.0,0.0,0
15825.0,80,1,532.94,20,80,532.94,1,0,0.0,0.0,0
15826.0,118,2,1663.97,66,476,831.985,1,0,0.3333333333333333,934.3100000000001,1
15827.0,22,27,3365.21,112,608,124.63740740740741,1,0,0.34146341463414637,237.93,1
15828.0,283,1,1108.82,74,283,1108.82,1,1,0.0,0.0,0
15829.0,7,2,636.14,44,48,318.07,1,0,0.0,0.0,0
15831.0,32,2,451.11,22,232,225.555,1,0,0.3333333333333333,343.53,1
15832.0,162,1,836.79,54,162,836.79,1,0,0.0,0.0,0
15833.0,645,1,80.4,5,645,80.4,1,1,0.0,0.0,0
15834.0,73,6,3319.96,267,332,553.3266666666667,1,1,0.25,441.93,1
15835.0,45,3,675.51,32,238,225.17,1,0,0.0,278.58,1
15837.0,393,1,385.03000000000003,28,393,385.03000000000003,1,0,0.0,391.98,1
15838.0,16,27,53715.92,58,632,1989.4785185185185,1,1,0.1,19489.58,1
15839.0,56,1,299.18,20,56,299.18,1,0,0.0,749.31,1
15840.0,80,1,241.74,17,80,241.74,1,0,0.5,113.82,1
15841.0,126,7,2131.61,47,637,304.5157142857143,1,1,0.2222222222222222,610.8000000000001,1
